iddocumento,idproduto,dtemissao
0100CY3X1P,01005EULRD,2026-01-15T00:00:00.000Z
0100CY7R46,01005EA7N1,2026-01-15T00:00:00.000Z
0100CY902E,01000KOUDC,2026-01-15T00:00:00.000Z
0100CYC50O,01000M23WQ,2026-01-15T00:00:00.000Z
0100CYDNN8,01000OK14E,2026-01-15T00:00:00.000Z
0100CYOU0X,01000L4OC7,2026-01-15T00:00:00.000Z
0100CYSJ1M,0100988A17,2026-01-15T00:00:00.000Z
0100CYSJ1M,01005TB45A,2026-01-15T00:00:00.000Z
0100CYSJ1M,01000LH0GG,2026-01-15T00:00:00.000Z
0100CYEW1X,01000N3490,2026-01-15T00:00:00.000Z
0100CYGL5J,01000ETI34,2026-01-15T00:00:00.000Z
0100CYKMPW,01000N9VA7,2026-01-15T00:00:00.000Z
0100CXF00I,01000MKG14,2026-01-15T00:00:00.000Z
0100CY5GIQ,01000EOM62,2026-01-15T00:00:00.000Z
0100CY9J3K,01000NOL8K,2026-01-15T00:00:00.000Z
0100CXX777,01000E0HFX,2026-01-15T00:00:00.000Z
0100CXS80H,01005NE525,2026-01-15T00:00:00.000Z
0100CXS80H,01000N3U00,2026-01-15T00:00:00.000Z
0100CXQZOG,01000AYE5G,2026-01-15T00:00:00.000Z
0100CXNEJI,01000MQUBT,2026-01-15T00:00:00.000Z
0100CXNEJI,01000M1H3G,2026-01-15T00:00:00.000Z
0100CXDZ5V,01000NOV36,2026-01-15T00:00:00.000Z
0100CYNH81,01000EW88G,2026-01-15T00:00:00.000Z
0100CXV747,01000O2I1H,2026-01-15T00:00:00.000Z
0100CYU762,01000L5E0C,2026-01-15T00:00:00.000Z
0100CYU762,01000MMJ7V,2026-01-15T00:00:00.000Z
0100CYU762,01000AYE5G,2026-01-15T00:00:00.000Z
0100CYU762,01003N2Z0F,2026-01-15T00:00:00.000Z
0100CYU762,01000KYE8V,2026-01-15T00:00:00.000Z
0100CYU762,01000NYN3V,2026-01-15T00:00:00.000Z
0100CYUPVF,01000N2M1N,2026-01-16T00:00:00.000Z
0100CYUPVF,01000AYE5G,2026-01-16T00:00:00.000Z
0100CYUWM5,01000O0357,2026-01-16T00:00:00.000Z
0100CYVT1L,01000KYC5Q,2026-01-16T00:00:00.000Z
0100CYW111,01000LD568,2026-01-16T00:00:00.000Z
0100CYW111,01000NXJ5W,2026-01-16T00:00:00.000Z
0100CYWF01,01000E0HFX,2026-01-16T00:00:00.000Z
0100CYWF01,01000N2O0Y,2026-01-16T00:00:00.000Z
0100CYWF01,01000MN9C8,2026-01-16T00:00:00.000Z
0100CYWOFI,01000NOX3W,2026-01-16T00:00:00.000Z
0100CYWTT4,01000XGN24,2026-01-16T00:00:00.000Z
0100CYWTT4,010009ZRAR,2026-01-16T00:00:00.000Z
0100CYWTT4,01000G8WBZ,2026-01-16T00:00:00.000Z
0100CYWTT4,01000E0HFX,2026-01-16T00:00:00.000Z
0100CYWTT4,01005Z3MGD,2026-01-16T00:00:00.000Z
0100CYXK07,01000KY216,2026-01-16T00:00:00.000Z
0100CYXK07,01000MN14Z,2026-01-16T00:00:00.000Z
0100CYXK07,01000NYLIQ,2026-01-16T00:00:00.000Z
0100CYXK07,0100C00HCQ,2026-01-16T00:00:00.000Z
0100CYXK07,01000KLJGW,2026-01-16T00:00:00.000Z
0100CYXK07,01000KY216,2026-01-16T00:00:00.000Z
0100CYXK07,01003UFF0T,2026-01-16T00:00:00.000Z
0100CYY33U,01000AYE5G,2026-01-16T00:00:00.000Z
0100CYYI5Y,01000MN9C8,2026-01-16T00:00:00.000Z
0100CYYI5Y,01000MN9C8,2026-01-16T00:00:00.000Z
0100CYYI5Y,01000MN9C8,2026-01-16T00:00:00.000Z
0100CYYI5Y,01000N9VA7,2026-01-16T00:00:00.000Z
0100CYYI5Y,01000N9VA7,2026-01-16T00:00:00.000Z
0100CYYI5Y,01000N9VA7,2026-01-16T00:00:00.000Z
0100CYYI5Y,01000NOV36,2026-01-16T00:00:00.000Z
0100CYYI5Y,01000L4OC7,2026-01-16T00:00:00.000Z
0100CYZ14A,01000JP6A0,2026-01-16T00:00:00.000Z
0100CYZDIC,01000N3A2D,2026-01-16T00:00:00.000Z
0100CYZOFU,01003P827F,2026-01-16T00:00:00.000Z
0100CYZOFU,01000EWES5,2026-01-16T00:00:00.000Z
0100CZ080Q,01000LH0GG,2026-01-16T00:00:00.000Z
0100CZ080Q,01000MIXGC,2026-01-16T00:00:00.000Z
0100CZ080Q,01000KYC5Q,2026-01-16T00:00:00.000Z
0100CZ080Q,01000N2UD9,2026-01-16T00:00:00.000Z
0100CZ0N35,01000KYK1H,2026-01-16T00:00:00.000Z
0100CZ0N35,01000O0357,2026-01-16T00:00:00.000Z
0100CZ0N35,01000N2O0Y,2026-01-16T00:00:00.000Z
0100CZ0N35,01000BU29P,2026-01-16T00:00:00.000Z
0100CZ154B,01000KU49H,2026-01-16T00:00:00.000Z
0100CZ1FAL,010009OY2D,2026-01-16T00:00:00.000Z
0100CZ1ZA9,01000N9VA7,2026-01-16T00:00:00.000Z
0100CZ1ZA9,01000NOV36,2026-01-16T00:00:00.000Z
0100CZ1ZA9,01000CD901,2026-01-16T00:00:00.000Z
0100CZ1ZA9,01000O2I1H,2026-01-16T00:00:00.000Z
0100CZ1ZA9,01008QQX0X,2026-01-16T00:00:00.000Z
0100CZ2D46,01000N2O0Y,2026-01-16T00:00:00.000Z
0100CZ2D46,01000E0HFX,2026-01-16T00:00:00.000Z
0100CZ2M71,01000ER4DD,2026-01-16T00:00:00.000Z
0100CZ2M71,01000KGX1W,2026-01-16T00:00:00.000Z
0100CZ2M71,01005TTY40,2026-01-16T00:00:00.000Z
0100CZ2M71,01005TTG9X,2026-01-16T00:00:00.000Z
0100CZ2M71,01005TTY40,2026-01-16T00:00:00.000Z
0100CZ2M71,0100988A17,2026-01-16T00:00:00.000Z
0100CZ2M71,01005TUB4N,2026-01-16T00:00:00.000Z
0100CZ331H,01000L9O0B,2026-01-16T00:00:00.000Z
0100CZ3F2J,01000FGM1C,2026-01-16T00:00:00.000Z
0100CZ3P01,01003P827F,2026-01-16T00:00:00.000Z
0100CZ3XMH,01000KU49H,2026-01-16T00:00:00.000Z
0100CZ3XMH,0100BVGBFW,2026-01-16T00:00:00.000Z
0100CZ3XMH,0100BVGELN,2026-01-16T00:00:00.000Z
0100CZ3XMH,01000AOW0T,2026-01-16T00:00:00.000Z
0100CZ4HDF,01000NUL0T,2026-01-16T00:00:00.000Z
0100CZ4HDF,01000NP99X,2026-01-16T00:00:00.000Z
0100CZ4HDF,01000MMP5R,2026-01-16T00:00:00.000Z
0100CZ4HDF,01000NZP31,2026-01-16T00:00:00.000Z
0100CZ4HDF,01008SSG0T,2026-01-16T00:00:00.000Z
0100CZ4V5F,01000KLJGW,2026-01-16T00:00:00.000Z
0100CZ4V5F,01000N9VA7,2026-01-16T00:00:00.000Z
0100CZ4V5F,01000CD901,2026-01-16T00:00:00.000Z
0100CZ4V5F,01000MN9C8,2026-01-16T00:00:00.000Z
0100CZ4V5F,01000EUR9E,2026-01-16T00:00:00.000Z
0100CZ4V5F,01000BU29P,2026-01-16T00:00:00.000Z
0100CZ5EDD,01000FLS7T,2026-01-16T00:00:00.000Z
0100CZ5EDD,01000MN9C8,2026-01-16T00:00:00.000Z
0100CZ5EDD,01000EUR9E,2026-01-16T00:00:00.000Z
0100CZ5N1Y,01000EPW1D,2026-01-16T00:00:00.000Z
0100CZ5X1Q,01000LH67P,2026-01-16T00:00:00.000Z
0100CZ5X1Q,01000KYE8V,2026-01-16T00:00:00.000Z
0100CZ642H,01003UFKEG,2026-01-16T00:00:00.000Z
0100CZ6A3Q,01000KM7NG,2026-01-16T00:00:00.000Z
0100CZ6A3Q,01000LQY0G,2026-01-16T00:00:00.000Z
0100CZ6A3Q,01000N2UD9,2026-01-16T00:00:00.000Z
0100CZ6A3Q,01000EWQ4Y,2026-01-16T00:00:00.000Z
0100CZ6A3Q,01003UFKEG,2026-01-16T00:00:00.000Z
0100CZ6YSL,01000L9M1M,2026-01-16T00:00:00.000Z
0100CZ6YSL,01000KLJGW,2026-01-16T00:00:00.000Z
0100CZ6YSL,01000L5E0C,2026-01-16T00:00:00.000Z
0100CZ6YSL,01003UFKEG,2026-01-16T00:00:00.000Z
0100CZ7D1G,01000E6PG9,2026-01-16T00:00:00.000Z
0100CZ7D1G,01000NYLIQ,2026-01-16T00:00:00.000Z
0100CZ8A6O,01000CD901,2026-01-16T00:00:00.000Z
0100CZ8A6O,01000MN9C8,2026-01-16T00:00:00.000Z
0100CZ8A6O,01000O2I1H,2026-01-16T00:00:00.000Z
0100CZ8A6O,01000MMJ7V,2026-01-16T00:00:00.000Z
0100CZ7OKK,01000KZRH0,2026-01-16T00:00:00.000Z
0100CZ7OKK,01000FRZ5R,2026-01-16T00:00:00.000Z
0100CZ7OKK,01000M3LP0,2026-01-16T00:00:00.000Z
0100CZ7OKK,01008SSG0T,2026-01-16T00:00:00.000Z
0100CZ8LCU,01000AYE5G,2026-01-16T00:00:00.000Z
0100CZ8LCU,01000N2M1N,2026-01-16T00:00:00.000Z
0100CZ8LCU,01000EQM00,2026-01-16T00:00:00.000Z
0100CZ8LCU,01000NYN3V,2026-01-16T00:00:00.000Z
0100CZ8LCU,01000EOO77,2026-01-16T00:00:00.000Z
0100CZ8LCU,01003UFF0T,2026-01-16T00:00:00.000Z
0100CZ8LCU,01000B5P1B,2026-01-16T00:00:00.000Z
0100CZ96OJ,0100657W3S,2026-01-16T00:00:00.000Z
0100CZ9S9U,01008C8PA5,2026-01-16T00:00:00.000Z
0100CZA24F,01000NXR1V,2026-01-16T00:00:00.000Z
0100CZA24F,01000NTA5K,2026-01-16T00:00:00.000Z
0100CZACHZ,01000FWFLT,2026-01-16T00:00:00.000Z
0100CZACHZ,01000NUL0T,2026-01-16T00:00:00.000Z
0100CZAU8N,01000ER4DD,2026-01-16T00:00:00.000Z
0100CZAU8N,01000NYN3V,2026-01-16T00:00:00.000Z
0100CZAU8N,01000KY658,2026-01-16T00:00:00.000Z
0100CZAU8N,01000AYE5G,2026-01-16T00:00:00.000Z
0100CZAU8N,01000AYE5G,2026-01-16T00:00:00.000Z
0100CZAU8N,01000N2M1N,2026-01-16T00:00:00.000Z
0100CZAU8N,01000NY92H,2026-01-16T00:00:00.000Z
0100CZAU8N,01000MN9C8,2026-01-16T00:00:00.000Z
0100CZAU8N,01000C090I,2026-01-16T00:00:00.000Z
0100CZAU8N,01000KY216,2026-01-16T00:00:00.000Z
0100CZAU8N,01000CD901,2026-01-16T00:00:00.000Z
0100CZAU8N,01008STF01,2026-01-16T00:00:00.000Z
0100CZAU8N,01000EQC88,2026-01-16T00:00:00.000Z
0100CZAU8N,01000KU49H,2026-01-16T00:00:00.000Z
0100CZAU8N,01000MMV3C,2026-01-16T00:00:00.000Z
0100CZAU8N,01008QQX0X,2026-01-16T00:00:00.000Z
0100CZAU8N,01000L9WBF,2026-01-16T00:00:00.000Z
0100CZAU8N,01000L9WBF,2026-01-16T00:00:00.000Z
0100CZAU8N,01000AOW0T,2026-01-16T00:00:00.000Z
0100CZBZ35,01000CD901,2026-01-16T00:00:00.000Z
0100CZBZ35,01000MMP5R,2026-01-16T00:00:00.000Z
0100CZBZ35,01008STKD4,2026-01-16T00:00:00.000Z
0100CZCE0U,01000NYN3V,2026-01-16T00:00:00.000Z
0100CZCE0U,01000LQY0G,2026-01-16T00:00:00.000Z
0100CZCE0U,01000EOO77,2026-01-16T00:00:00.000Z
0100CZCRS6,01000EOO77,2026-01-16T00:00:00.000Z
0100CZCX7E,01000LAF1J,2026-01-16T00:00:00.000Z
0100CZDX8S,010009ZRAR,2026-01-16T00:00:00.000Z
0100CZDX8S,010009Y8H1,2026-01-16T00:00:00.000Z
0100CZDG6M,01000E7I0F,2026-01-16T00:00:00.000Z
0100CZD3NZ,01000LAF1J,2026-02-04T00:00:00.000Z
0100CZDX8S,01008C0KFH,2026-01-16T00:00:00.000Z
0100CZEJB6,01000M21RS,2026-01-16T00:00:00.000Z
0100CZEJB6,01000O2I1H,2026-01-16T00:00:00.000Z
0100CZEJB6,01000FKOKO,2026-01-16T00:00:00.000Z
0100CZEJB6,01000L9G4Y,2026-01-16T00:00:00.000Z
0100CZEJB6,01000FH523,2026-01-16T00:00:00.000Z
0100CZEJB6,01000BU44B,2026-01-16T00:00:00.000Z
0100CZEY1F,01000M2T07,2026-01-16T00:00:00.000Z
0100CZF356,01000MAP24,2026-01-16T00:00:00.000Z
0100CZF356,01000MKG14,2026-01-16T00:00:00.000Z
0100CZF356,01000NYN3V,2026-01-16T00:00:00.000Z
0100CZG52Q,01000NOX3W,2026-01-16T00:00:00.000Z
0100CZG52Q,01000KRYJG,2026-01-16T00:00:00.000Z
0100CZG52Q,01000KRM02,2026-01-16T00:00:00.000Z
0100CZG52Q,01000NUL0T,2026-01-16T00:00:00.000Z
0100CZGL1M,0100ARFZNF,2026-01-16T00:00:00.000Z
0100CZGL1M,0100BVGELN,2026-01-16T00:00:00.000Z
0100CZF356,01000N2M1N,2026-01-16T00:00:00.000Z
0100CZFK1Q,0100BVGH2H,2026-01-16T00:00:00.000Z
0100CZFP96,01000CBD19,2026-01-16T00:00:00.000Z
0100CZFP96,01003UFF0T,2026-01-16T00:00:00.000Z
0100CZFP96,01000B0VPV,2026-01-16T00:00:00.000Z
0100CZHN0M,01000FLBGS,2026-01-16T00:00:00.000Z
0100CZHN0M,01000G2QD6,2026-01-16T00:00:00.000Z
0100CZHN0M,01000NTI2O,2026-01-16T00:00:00.000Z
0100CZHN0M,0100AXSXDO,2026-01-16T00:00:00.000Z
0100CZI15L,01000EOO77,2026-01-16T00:00:00.000Z
0100CZI15L,01000N2M1N,2026-01-16T00:00:00.000Z
0100CZI15L,01000FLBGS,2026-01-16T00:00:00.000Z
0100CZH80P,01001RM61E,2026-01-16T00:00:00.000Z
0100CZH80P,01000LD568,2026-01-16T00:00:00.000Z
0100CZH80P,01000MLZAU,2026-01-16T00:00:00.000Z
0100CZH80P,01000OIC1L,2026-01-16T00:00:00.000Z
0100CZIL56,01000NOT3B,2026-01-16T00:00:00.000Z
0100CZIL56,01000NOX3W,2026-01-16T00:00:00.000Z
0100CZJ9M7,01000N2W4T,2026-01-16T00:00:00.000Z
0100CZJ9M7,01008SSG0T,2026-01-16T00:00:00.000Z
0100CZJ9M7,01000NUL0T,2026-01-16T00:00:00.000Z
0100CZJ9M7,01000L5K4V,2026-01-16T00:00:00.000Z
0100CZJ9M7,01000HTBQI,2026-01-16T00:00:00.000Z
0100CZI15L,01000KYK1H,2026-01-16T00:00:00.000Z
0100CZI15L,01000LD568,2026-01-16T00:00:00.000Z
0100CZI15L,01000OLX7F,2026-01-16T00:00:00.000Z
0100CZI15L,01000FLBGS,2026-01-16T00:00:00.000Z
0100CZJS1B,01003UFKEG,2026-01-16T00:00:00.000Z
0100CZL20M,01000MTBIW,2026-01-16T00:00:00.000Z
0100CZL20M,01000C5M43,2026-01-16T00:00:00.000Z
0100CZL20M,01003M6W3Z,2026-01-16T00:00:00.000Z
0100CZL20M,010009NRB5,2026-01-16T00:00:00.000Z
0100CZLI4K,01000MJ833,2026-01-16T00:00:00.000Z
0100CZJ9M7,01000AYE5G,2026-01-16T00:00:00.000Z
0100CZM20N,01000NPF0E,2026-01-16T00:00:00.000Z
0100CZM20N,01000KOKCB,2026-01-16T00:00:00.000Z
0100CZM20N,01000OL52Q,2026-01-16T00:00:00.000Z
0100CZM20N,01000MLZAU,2026-01-16T00:00:00.000Z
0100CZMF52,01000L9I47,2026-01-16T00:00:00.000Z
0100CZMQ8N,01000N3M8F,2026-01-16T00:00:00.000Z
0100CZMQ8N,01000NTI2O,2026-01-16T00:00:00.000Z
0100CZNJRW,01000ADU55,2026-01-16T00:00:00.000Z
0100CZO419,01000KCY0Y,2026-01-16T00:00:00.000Z
0100CZO419,01000MMJ7V,2026-01-16T00:00:00.000Z
0100CZO419,01000FFV8D,2026-01-16T00:00:00.000Z
0100CZO419,01008SSG0T,2026-01-16T00:00:00.000Z
0100CZN30L,01000LH0GG,2026-01-16T00:00:00.000Z
0100CZN30L,01000MIXGC,2026-01-16T00:00:00.000Z
0100CZN30L,01000MN74B,2026-01-16T00:00:00.000Z
0100CZO419,01000NOL8K,2026-01-16T00:00:00.000Z
0100CZP85Q,010062ITBB,2026-01-16T00:00:00.000Z
0100CZPH3N,01000KGX1W,2026-01-16T00:00:00.000Z
0100CZOIAE,01000KLJGW,2026-01-16T00:00:00.000Z
0100CZOIAE,0100BVGH2H,2026-01-16T00:00:00.000Z
0100CZRV3B,01000MMJ7V,2026-01-16T00:00:00.000Z
0100CZRV3B,01000MKG14,2026-01-16T00:00:00.000Z
0100CZRV3B,01000D8U4S,2026-01-16T00:00:00.000Z
0100CZRV3B,01000BSH7C,2026-01-16T00:00:00.000Z
0100CZRV3B,01008QR207,2026-01-16T00:00:00.000Z
0100D0171G,01000O2I1H,2026-01-16T00:00:00.000Z
0100D0171G,01000O0H63,2026-01-16T00:00:00.000Z
0100D0171G,01003NFSGN,2026-01-16T00:00:00.000Z
0100D0171G,01000NOL8K,2026-01-16T00:00:00.000Z
0100D01T45,01000EWQ4Y,2026-01-16T00:00:00.000Z
0100D01T45,010009OY2D,2026-01-16T00:00:00.000Z
0100D01T45,01000N2UD9,2026-01-16T00:00:00.000Z
0100D01T45,01000UTO4C,2026-01-16T00:00:00.000Z
0100D01N45,01000EOM62,2026-01-16T00:00:00.000Z
0100D00V0C,01000NOX3W,2026-01-16T00:00:00.000Z
0100D00V0C,0100657Q5D,2026-01-16T00:00:00.000Z
0100D03O4W,01000DXL0Y,2026-01-16T00:00:00.000Z
0100D02R4T,01000MKE9B,2026-01-16T00:00:00.000Z
0100D02R4T,01000NY92H,2026-01-16T00:00:00.000Z
0100D02R4T,01000O0J39,2026-01-16T00:00:00.000Z
0100D02R4T,01000EOO77,2026-01-16T00:00:00.000Z
0100D01T45,01000MSQGH,2026-01-16T00:00:00.000Z
0100D01T45,010095G2B1,2026-01-16T00:00:00.000Z
0100D01T45,01003UFF0T,2026-01-16T00:00:00.000Z
0100D02DCK,01000MSGHL,2026-01-16T00:00:00.000Z
0100D02DCK,0100BVGH2H,2026-01-16T00:00:00.000Z
0100D02DCK,0100BVG809,2026-01-16T00:00:00.000Z
0100D03O4W,01000KH8AN,2026-01-16T00:00:00.000Z
0100D03O4W,01000MM9L6,2026-01-16T00:00:00.000Z
0100D03O4W,01000MMP5R,2026-01-16T00:00:00.000Z
0100D03O4W,01000LDH0G,2026-01-16T00:00:00.000Z
0100D03O4W,01000DKOB8,2026-01-16T00:00:00.000Z
0100D03O4W,01000LD568,2026-01-16T00:00:00.000Z
0100D03O4W,01000KLJGW,2026-01-16T00:00:00.000Z
0100D03O4W,01000OM151,2026-01-16T00:00:00.000Z
0100D04F9K,01000L9G4Y,2026-01-16T00:00:00.000Z
0100D04F9K,01000MJ833,2026-01-16T00:00:00.000Z
0100D04F9K,01003UFF0T,2026-01-16T00:00:00.000Z
0100D04QES,01000ARZBE,2026-01-16T00:00:00.000Z
0100D0AQAD,01000AYE5G,2026-01-16T00:00:00.000Z
0100D0A314,01000KRYJG,2026-01-16T00:00:00.000Z
0100D0A314,01000NYFFY,2026-01-16T00:00:00.000Z
0100D0A314,01000NUL0T,2026-01-16T00:00:00.000Z
0100D0A314,01000N2W4T,2026-01-16T00:00:00.000Z
0100D0A314,01008SSG0T,2026-01-16T00:00:00.000Z
0100D0A314,01000KPW81,2026-01-16T00:00:00.000Z
0100D0A314,01000L5K4V,2026-01-16T00:00:00.000Z
0100D0530R,01000J8ALS,2026-01-16T00:00:00.000Z
0100D0530R,01000O0Y3L,2026-01-16T00:00:00.000Z
0100D09N6C,01000CD2N4,2026-01-16T00:00:00.000Z
0100D0AQAD,01000N2M1N,2026-01-16T00:00:00.000Z
0100D0AQAD,01000GE1AU,2026-01-16T00:00:00.000Z
0100D0C043,01000NYH15,2026-01-16T00:00:00.000Z
0100D0C043,010009IL0F,2026-01-16T00:00:00.000Z
0100D0C043,01000N2M1N,2026-01-16T00:00:00.000Z
0100D0C043,01000MIXGC,2026-01-16T00:00:00.000Z
0100D0C043,01000DJ037,2026-01-16T00:00:00.000Z
0100D0C043,01000AI3AM,2026-01-16T00:00:00.000Z
0100D0BB5D,01000MJ157,2026-01-16T00:00:00.000Z
0100D0BB5D,01000EPA33,2026-01-16T00:00:00.000Z
0100D0BB5D,01000O0Y3L,2026-01-16T00:00:00.000Z
0100D0D08S,01000O2I1H,2026-01-16T00:00:00.000Z
0100D0D08S,01000L9WBF,2026-01-16T00:00:00.000Z
0100D0D737,010009NUJR,2026-01-16T00:00:00.000Z
0100D0D737,01003UFF0T,2026-01-16T00:00:00.000Z
0100D0CSEQ,01000NY92H,2026-01-16T00:00:00.000Z
0100D0CSEQ,01000EOO77,2026-01-16T00:00:00.000Z
0100D0C043,01000MMJ7V,2026-01-16T00:00:00.000Z
0100D0C043,01008STF01,2026-01-16T00:00:00.000Z
0100D0C043,01000O2I1H,2026-01-16T00:00:00.000Z
0100D0CN1P,01000OK14E,2026-01-16T00:00:00.000Z
0100D0DX3Y,01000DKOB8,2026-01-16T00:00:00.000Z
0100D0EV0K,010009NRB5,2026-01-16T00:00:00.000Z
0100D0EV0K,01000FVX6X,2026-01-16T00:00:00.000Z
0100D0EV0K,01000L9E9J,2026-01-16T00:00:00.000Z
0100D0E40T,01000USZ2R,2026-01-16T00:00:00.000Z
0100D0F9BM,01000AYE5G,2026-01-16T00:00:00.000Z
0100D0F9BM,01000EQM00,2026-01-16T00:00:00.000Z
0100D0EH25,01000MPSA1,2026-01-16T00:00:00.000Z
0100D0EH25,01000OKX0K,2026-01-16T00:00:00.000Z
0100D0EH25,0100BVGELN,2026-01-16T00:00:00.000Z
0100D0EH25,0100BVGH2H,2026-01-16T00:00:00.000Z
0100D0DX3Y,01000MJ833,2026-01-16T00:00:00.000Z
0100CZDG6M,01000E7I0F,2026-01-16T00:00:00.000Z
0100CZED3I,01000O01LH,2026-01-16T00:00:00.000Z
0100CZF356,01000O2I1H,2026-01-16T00:00:00.000Z
0100CZHN0M,01000M2T07,2026-01-16T00:00:00.000Z
0100D0E40T,01000AYE5G,2026-01-16T00:00:00.000Z
0100D0DF4R,010009FXCC,2026-01-16T00:00:00.000Z
0100D02R4T,01000O01LH,2026-01-16T00:00:00.000Z
0100D01T45,01008STF01,2026-01-16T00:00:00.000Z
0100D0F9BM,01000JAC8G,2026-01-16T00:00:00.000Z
0100D0F9BM,0100BVG809,2026-01-16T00:00:00.000Z
0100D0C043,01000AYE5G,2026-01-16T00:00:00.000Z
0100CZ7OKK,01000EUR9E,2026-01-16T00:00:00.000Z
0100D0A314,01000KKLCL,2026-01-16T00:00:00.000Z
0100CZJ9M7,01000KRYJG,2026-01-16T00:00:00.000Z
0100CZJ9M7,01000L9WBF,2026-01-16T00:00:00.000Z
0100CZOIAE,01000J8ALS,2026-01-16T00:00:00.000Z
0100D0G9M5,01000EWES5,2026-01-16T00:00:00.000Z
0100D0G9M5,01003N5MCF,2026-01-16T00:00:00.000Z
0100D0G9M5,01000DQB52,2026-01-16T00:00:00.000Z
0100D0G9M5,0100BVGBFW,2026-01-16T00:00:00.000Z
0100CZBZ35,01000N9VA7,2026-01-16T00:00:00.000Z
0100CZM20N,01000EOO77,2026-01-16T00:00:00.000Z
0100D0GNAW,01008C8PA5,2026-01-16T00:00:00.000Z
0100D0GNAW,01000NQQ1J,2026-01-16T00:00:00.000Z
0100D0H74R,01000N9VA7,2026-01-16T00:00:00.000Z
0100D0H74R,01008STKD4,2026-01-16T00:00:00.000Z
0100D0H74R,01000OL52Q,2026-01-16T00:00:00.000Z
0100D0H74R,01000L4OC7,2026-01-16T00:00:00.000Z
0100D0H74R,01000EWABR,2026-01-16T00:00:00.000Z
0100D0H74R,01000MTBIW,2026-01-16T00:00:00.000Z
0100D0H74R,01003UFF0T,2026-01-16T00:00:00.000Z
0100D0H74R,0100BVGBFW,2026-01-16T00:00:00.000Z
0100D0H74R,0100BVG809,2026-01-16T00:00:00.000Z
0100D0H74R,0100BVGELN,2026-01-16T00:00:00.000Z
0100D0H74R,0100BVGH2H,2026-01-16T00:00:00.000Z
0100D0I7G2,01000LJJ4D,2026-01-16T00:00:00.000Z
0100D0I7G2,01000B3D24,2026-01-16T00:00:00.000Z
0100D0I7G2,01005MY08P,2026-01-16T00:00:00.000Z
0100D0IK58,01000FZS4T,2026-01-18T00:00:00.000Z
0100D0IK58,01000NZP31,2026-01-18T00:00:00.000Z
0100D0IK58,01000FKQ39,2026-01-18T00:00:00.000Z
0100D0IK58,01006UTEIT,2026-01-18T00:00:00.000Z
0100D0IXBN,01000NXJ5W,2026-01-18T00:00:00.000Z
0100D0IXBN,01000KNY1P,2026-01-18T00:00:00.000Z
0100D0IXBN,01000MS6BI,2026-01-18T00:00:00.000Z
0100D0IXBN,01000CQN37,2026-01-18T00:00:00.000Z
0100D0J9A8,01000KRYJG,2026-01-18T00:00:00.000Z
0100D0J9A8,01000KMW1Q,2026-01-18T00:00:00.000Z
0100D0J9A8,01008MAD0O,2026-01-18T00:00:00.000Z
0100D0J9A8,01000NOX3W,2026-01-18T00:00:00.000Z
0100D0J9A8,01000NYFFY,2026-01-18T00:00:00.000Z
0100D0JM12,01008SSG0T,2026-01-18T00:00:00.000Z
0100D0JM12,01000NOL8K,2026-01-18T00:00:00.000Z
0100D0X01Z,01003K9Y1B,2026-01-18T00:00:00.000Z
0100D0X01Z,01000M2JHY,2026-01-18T00:00:00.000Z
0100D0X01Z,01003N5R4Q,2026-01-18T00:00:00.000Z
0100D0X92J,01000KCUFP,2026-01-18T00:00:00.000Z
0100D0X92J,01000NPXKB,2026-01-18T00:00:00.000Z
0100D0X92J,01008PXSCR,2026-01-18T00:00:00.000Z
0100D0X92J,01000MVAK1,2026-01-18T00:00:00.000Z
0100D0XLPL,01003M2X92,2026-01-18T00:00:00.000Z
0100D0XLPL,01000FLBGS,2026-01-18T00:00:00.000Z
0100D0XLPL,01000J3844,2026-01-18T00:00:00.000Z
0100D0XU1C,01000XGN24,2026-01-18T00:00:00.000Z
0100D0XU1C,01000NV72D,2026-01-18T00:00:00.000Z
0100D0Y334,01000XGN24,2026-01-18T00:00:00.000Z
0100D0YH5G,01000LD568,2026-01-18T00:00:00.000Z
0100D0YH5G,01000KCUFP,2026-01-18T00:00:00.000Z
0100D0YH5G,01000KCUFP,2026-01-18T00:00:00.000Z
0100D0YV0N,01008SSG0T,2026-01-18T00:00:00.000Z
0100D0YV0N,01000OIX40,2026-01-18T00:00:00.000Z
0100D0YV0N,01000EO07V,2026-01-18T00:00:00.000Z
0100D0ZD5M,01000A2Y71,2026-01-18T00:00:00.000Z
0100D0ZL1C,01000O01LH,2026-01-18T00:00:00.000Z
0100D0ZL1C,01000O01LH,2026-01-18T00:00:00.000Z
0100D1070G,0100B0471G,2026-01-18T00:00:00.000Z
0100D1070G,01000LD568,2026-01-18T00:00:00.000Z
0100D1070G,01000EOO77,2026-01-18T00:00:00.000Z
0100D1070G,01000EQC88,2026-01-18T00:00:00.000Z
0100D1070G,01000MN9C8,2026-01-18T00:00:00.000Z
0100D1070G,01000CD2N4,2026-01-18T00:00:00.000Z
0100D1070G,01000M23WQ,2026-01-18T00:00:00.000Z
0100D1070G,01000NY92H,2026-01-18T00:00:00.000Z
0100D1070G,01008SSG0T,2026-01-18T00:00:00.000Z
0100D10V17,01000NB500,2026-01-18T00:00:00.000Z
0100D10V17,01000ER4DD,2026-01-18T00:00:00.000Z
0100D10V17,01000GE1AU,2026-01-18T00:00:00.000Z
